Id,EffectiveDate,EntityCode,CounterpartyId,SecurityId,SecurityType,SecuritySubType,CountryOfExposure,Agreement_Type,MarketValueUSD,Swap_GL,Swap_Gain,Swap_Loss,Swap_Collat,Net_Swap_Gain,Net_Swap_Loss,Fwd_GL,Fwd_Gain,Fwd_Loss,Fut_Collat,Fut_Margin,Repo_GL,Repo_Collat,Net_Exposure,Pos_Neg_Ind,NetSwapOptUnreal,NetFwdOptUnreal,AllCollateral,NetSwapOptExposure,GrossOTCPosExposure,GrossOTCNegExposure,FuturesMargin,FuturesCollateral,FuturesExposure,RepoExposure,AnyExposure,SwapFwdGain,SwapFwdLoss,SwapFwdGL,ViewAnyGain,ViewAnyLoss,NotionalMvUSD,LookThruExposure,CashMVUSDInvested,CashMVUSDSubCustAcct,Loan_Pos,Loan_Neg,Loan_Net,Option_Collat,InvestmentGroup,Repo_Gain,Repo_Loss,NettingAgreementInPlace,NettingAgreementApplied,CCPId,CCMarketValueUSD,cleared_otc_collat,IsClearable
6237038,1/28/2005,JHPA9,2,2421,CURRCONT       ,FORWARD,CZ,OTC,601166.6689,0,0,0,,1163.06,0,1163.06,1163.06,0,,0,0,,1163.06,P,0,1163.06,0,1163.06,1163.06,0,0,0,0,0,1163.06,1163.06,0,1163.06,1163.06,0,601166.67,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237033,1/28/2005,JHPA9,2,2429,CURRCONT       ,FORWARD,SG,OTC,726217.0474,0,0,0,,4717.61,0,4717.61,4717.61,0,,0,0,,4717.61,P,0,4717.61,0,4717.61,4717.61,0,0,0,0,0,4717.61,4717.61,0,4717.61,4717.61,0,726217.05,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237381,1/28/2005,JHPA9,2,2429,CURRCONT       ,FORWARD,SG,OTC,11465665.41,0,0,0,,-123058.88,0,-123058.88,0,-123058.88,,0,0,,-123058.88,P,0,-123058.88,0,-123058.88,-123058.88,0,0,0,0,0,-123058.88,0,-123058.88,-123058.88,-123058.88,0,11465665.41,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237034,1/28/2005,JHPA9,2,2433,CURRCONT       ,FORWARD,AR,OTC,5337644.352,0,0,0,,9968.75,0,9968.75,9968.75,0,,0,0,,9968.75,P,0,9968.75,0,9968.75,9968.75,0,0,0,0,0,9968.75,9968.75,0,9968.75,9968.75,0,5337644.35,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237382,1/28/2005,JHPA9,2,2436,CURRCONT       ,FORWARD,ZA,OTC,4656303.637,0,0,0,,-5211.98,0,-5211.98,0,-5211.98,,0,0,,-5211.98,P,0,-5211.98,0,-5211.98,-5211.98,0,0,0,0,0,-5211.98,0,-5211.98,-5211.98,-5211.98,0,4656303.64,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237028,1/28/2005,JHPA9,2,2443,CURRCONT       ,FORWARD,ID,OTC,5082700.92,0,0,0,,41983.21,0,41983.21,41983.21,0,,0,0,,41983.21,P,0,41983.21,0,41983.21,41983.21,0,0,0,0,0,41983.21,41983.21,0,41983.21,41983.21,0,5082700.92,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237383,1/28/2005,JHPA9,2,2443,CURRCONT       ,FORWARD,ID,OTC,5084075.29,0,0,0,,-21659.73,0,-21659.73,0,-21659.73,,0,0,,-21659.73,P,0,-21659.73,0,-21659.73,-21659.73,0,0,0,0,0,-21659.73,0,-21659.73,-21659.73,-21659.73,0,5084075.29,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237035,1/28/2005,JHPA9,2,2443,CURRCONT       ,FORWARD,ID,OTC,4492848.46,0,0,0,,110739.5,0,110739.5,110739.5,0,,0,0,,110739.5,P,0,110739.5,0,110739.5,110739.5,0,0,0,0,0,110739.5,110739.5,0,110739.5,110739.5,0,4492848.46,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237029,1/28/2005,JHPA9,2,2449,CURRCONT       ,FORWARD,JP,OTC,1929749.873,0,0,0,,26295.04,0,26295.04,26295.04,0,,0,0,,26295.04,P,0,26295.04,0,26295.04,26295.04,0,0,0,0,0,26295.04,26295.04,0,26295.04,26295.04,0,1929749.87,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237030,1/28/2005,JHPA9,2,2450,CURRCONT       ,FORWARD,NO,OTC,759142.2,0,0,0,,11017.5,0,11017.5,11017.5,0,,0,0,,11017.5,P,0,11017.5,0,11017.5,11017.5,0,0,0,0,0,11017.5,11017.5,0,11017.5,11017.5,0,759142.2,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237379,1/28/2005,JHPA9,2,2450,CURRCONT       ,FORWARD,NO,OTC,1210140.819,0,0,0,,-15287.53,0,-15287.53,0,-15287.53,,0,0,,-15287.53,P,0,-15287.53,0,-15287.53,-15287.53,0,0,0,0,0,-15287.53,0,-15287.53,-15287.53,-15287.53,0,1210140.82,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237380,1/28/2005,JHPA9,2,2457,CURRCONT       ,FORWARD,UA,OTC,2853230.573,0,0,0,,-29198.23,0,-29198.23,0,-29198.23,,0,0,,-29198.23,P,0,-29198.23,0,-29198.23,-29198.23,0,0,0,0,0,-29198.23,0,-29198.23,-29198.23,-29198.23,0,2853230.57,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237031,1/28/2005,JHPA9,2,2463,CURRCONT       ,FORWARD,MK,OTC,989529.3101,0,0,0,,4552.2,0,4552.2,4552.2,0,,0,0,,4552.2,P,0,4552.2,0,4552.2,4552.2,0,0,0,0,0,4552.2,4552.2,0,4552.2,4552.2,0,989529.31,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237026,1/28/2005,JHPA9,2,2464,CURRCONT       ,FORWARD,NL,OTC,1691529.497,0,0,0,,3654.34,0,3654.34,3654.34,0,,0,0,,3654.34,P,0,3654.34,0,3654.34,3654.34,0,0,0,0,0,3654.34,3654.34,0,3654.34,3654.34,0,1691529.5,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237027,1/28/2005,JHPA9,2,2464,CURRCONT       ,FORWARD,NL,OTC,4300673.137,0,0,0,,47523.78,0,47523.78,47523.78,0,,0,0,,47523.78,P,0,47523.78,0,47523.78,47523.78,0,0,0,0,0,47523.78,47523.78,0,47523.78,47523.78,0,4300673.14,,,,0,0,0,,GE,0,0,,0,-1,0,,
6237032,1/28/2005,JHPA9,2,2464,CURRCONT       ,FORWARD,NL,OTC,1961341.997,0,0,0,,11816.47,0,11816.47,11816.47,0,,0,0,,11816.47,P,0,11816.47,0,11816.47,11816.47,0,0,0,0,0,11816.47,11816.47,0,11816.47,11816.47,0,1961342,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240026,1/28/2005,JHPA9,3,2363,CURRCONT       ,FORWARD,MY,OTC,-4331900.309,0,0,0,,-24852.7,0,-24852.7,0,-24852.7,,0,0,,-24852.7,P,0,-24852.7,0,-24852.7,-24852.7,0,0,0,0,0,-24852.7,0,-24852.7,-24852.7,-24852.7,0,-4331900.31,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240027,1/28/2005,JHPA9,3,2363,CURRCONT       ,FORWARD,MY,OTC,-2915176.227,0,0,0,,-29805.5,0,-29805.5,0,-29805.5,,0,0,,-29805.5,P,0,-29805.5,0,-29805.5,-29805.5,0,0,0,0,0,-29805.5,0,-29805.5,-29805.5,-29805.5,0,-2915176.23,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239639,1/28/2005,JHPA9,3,2363,CURRCONT       ,FORWARD,MY,OTC,-1432580.746,0,0,0,,21343.71,0,21343.71,21343.71,0,,0,0,,21343.71,P,0,21343.71,0,21343.71,21343.71,0,0,0,0,0,21343.71,21343.71,0,21343.71,21343.71,0,-1432580.75,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240023,1/28/2005,JHPA9,3,2375,CURRCONT       ,FORWARD,SG,OTC,-875590.8823,0,0,0,,-6406.82,0,-6406.82,0,-6406.82,,0,0,,-6406.82,P,0,-6406.82,0,-6406.82,-6406.82,0,0,0,0,0,-6406.82,0,-6406.82,-6406.82,-6406.82,0,-875590.88,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240024,1/28/2005,JHPA9,3,2375,CURRCONT       ,FORWARD,SG,OTC,-10533030.24,0,0,0,,-47221.76,0,-47221.76,0,-47221.76,,0,0,,-47221.76,P,0,-47221.76,0,-47221.76,-47221.76,0,0,0,0,0,-47221.76,0,-47221.76,-47221.76,-47221.76,0,-10533030.24,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239633,1/28/2005,JHPA9,3,2379,CURRCONT       ,FORWARD,AR,OTC,-2632803.654,0,0,0,,8196.72,0,8196.72,8196.72,0,,0,0,,8196.72,P,0,8196.72,0,8196.72,8196.72,0,0,0,0,0,8196.72,8196.72,0,8196.72,8196.72,0,-2632803.65,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240025,1/28/2005,JHPA9,3,2379,CURRCONT       ,FORWARD,AR,OTC,-2399152.623,0,0,0,,-4348.4,0,-4348.4,0,-4348.4,,0,0,,-4348.4,P,0,-4348.4,0,-4348.4,-4348.4,0,0,0,0,0,-4348.4,0,-4348.4,-4348.4,-4348.4,0,-2399152.62,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239634,1/28/2005,JHPA9,3,2382,CURRCONT       ,FORWARD,ZA,OTC,-2893589.53,0,0,0,,2329.88,0,2329.88,2329.88,0,,0,0,,2329.88,P,0,2329.88,0,2329.88,2329.88,0,0,0,0,0,2329.88,2329.88,0,2329.88,2329.88,0,-2893589.53,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239635,1/28/2005,JHPA9,3,2389,CURRCONT       ,FORWARD,ID,OTC,-5074676.79,0,0,0,,22012.27,0,22012.27,22012.27,0,,0,0,,22012.27,P,0,22012.27,0,22012.27,22012.27,0,0,0,0,0,22012.27,22012.27,0,22012.27,22012.27,0,-5074676.79,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240019,1/28/2005,JHPA9,3,2395,CURRCONT       ,FORWARD,JP,OTC,-1840628.302,0,0,0,,-22609.03,0,-22609.03,0,-22609.03,,0,0,,-22609.03,P,0,-22609.03,0,-22609.03,-22609.03,0,0,0,0,0,-22609.03,0,-22609.03,-22609.03,-22609.03,0,-1840628.3,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240020,1/28/2005,JHPA9,3,2395,CURRCONT       ,FORWARD,JP,OTC,-1847957.942,0,0,0,,-24961.59,0,-24961.59,0,-24961.59,,0,0,,-24961.59,P,0,-24961.59,0,-24961.59,-24961.59,0,0,0,0,0,-24961.59,0,-24961.59,-24961.59,-24961.59,0,-1847957.94,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239628,1/28/2005,JHPA9,3,2403,CURRCONT       ,FORWARD,UA,OTC,-2605615.865,0,0,0,,36858.35,0,36858.35,36858.35,0,,0,0,,36858.35,P,0,36858.35,0,36858.35,36858.35,0,0,0,0,0,36858.35,36858.35,0,36858.35,36858.35,0,-2605615.87,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240021,1/28/2005,JHPA9,3,2403,CURRCONT       ,FORWARD,UA,OTC,-1649896.063,0,0,0,,-2016.63,0,-2016.63,0,-2016.63,,0,0,,-2016.63,P,0,-2016.63,0,-2016.63,-2016.63,0,0,0,0,0,-2016.63,0,-2016.63,-2016.63,-2016.63,0,-1649896.06,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240017,1/28/2005,JHPA9,3,2409,CURRCONT       ,FORWARD,MK,OTC,-1305007.019,0,0,0,,-7129.21,0,-7129.21,0,-7129.21,,0,0,,-7129.21,P,0,-7129.21,0,-7129.21,-7129.21,0,0,0,0,0,-7129.21,0,-7129.21,-7129.21,-7129.21,0,-1305007.02,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240018,1/28/2005,JHPA9,3,2409,CURRCONT       ,FORWARD,MK,OTC,-1306178.809,0,0,0,,-11183.35,0,-11183.35,0,-11183.35,,0,0,,-11183.35,P,0,-11183.35,0,-11183.35,-11183.35,0,0,0,0,0,-11183.35,0,-11183.35,-11183.35,-11183.35,0,-1306178.81,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240022,1/28/2005,JHPA9,3,2410,CURRCONT       ,FORWARD,NL,OTC,-4369947.734,0,0,0,,-25354.23,0,-25354.23,0,-25354.23,,0,0,,-25354.23,P,0,-25354.23,0,-25354.23,-25354.23,0,0,0,0,0,-25354.23,0,-25354.23,-25354.23,-25354.23,0,-4369947.73,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239629,1/28/2005,JHPA9,3,2410,CURRCONT       ,FORWARD,NL,OTC,-7834835.829,0,0,0,,89814.68,0,89814.68,89814.68,0,,0,0,,89814.68,P,0,89814.68,0,89814.68,89814.68,0,0,0,0,0,89814.68,89814.68,0,89814.68,89814.68,0,-7834835.83,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239632,1/28/2005,JHPA9,3,2417,CURRCONT       ,FORWARD,MY,OTC,4347758.044,0,0,0,,24456.51,0,24456.51,24456.51,0,,0,0,,24456.51,P,0,24456.51,0,24456.51,24456.51,0,0,0,0,0,24456.51,24456.51,0,24456.51,24456.51,0,4347758.04,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239631,1/28/2005,JHPA9,3,2429,CURRCONT       ,FORWARD,SG,OTC,361543.2698,0,0,0,,2629.65,0,2629.65,2629.65,0,,0,0,,2629.65,P,0,2629.65,0,2629.65,2629.65,0,0,0,0,0,2629.65,2629.65,0,2629.65,2629.65,0,361543.27,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240013,1/28/2005,JHPA9,3,2429,CURRCONT       ,FORWARD,SG,OTC,11408620.97,0,0,0,,-137588.81,0,-137588.81,0,-137588.81,,0,0,,-137588.81,P,0,-137588.81,0,-137588.81,-137588.81,0,0,0,0,0,-137588.81,0,-137588.81,-137588.81,-137588.81,0,11408620.97,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239626,1/28/2005,JHPA9,3,2433,CURRCONT       ,FORWARD,AR,OTC,2632803.754,0,0,0,,4757.46,0,4757.46,4757.46,0,,0,0,,4757.46,P,0,4757.46,0,4757.46,4757.46,0,0,0,0,0,4757.46,4757.46,0,4757.46,4757.46,0,2632803.75,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240015,1/28/2005,JHPA9,3,2436,CURRCONT       ,FORWARD,ZA,OTC,2893589.53,0,0,0,,-3114.46,0,-3114.46,0,-3114.46,,0,0,,-3114.46,P,0,-3114.46,0,-3114.46,-3114.46,0,0,0,0,0,-3114.46,0,-3114.46,-3114.46,-3114.46,0,2893589.53,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239623,1/28/2005,JHPA9,3,2443,CURRCONT       ,FORWARD,ID,OTC,5074676.47,0,0,0,,48420.68,0,48420.68,48420.68,0,,0,0,,48420.68,P,0,48420.68,0,48420.68,48420.68,0,0,0,0,0,48420.68,48420.68,0,48420.68,48420.68,0,5074676.47,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240016,1/28/2005,JHPA9,3,2443,CURRCONT       ,FORWARD,ID,OTC,5076048.85,0,0,0,,-22228.72,0,-22228.72,0,-22228.72,,0,0,,-22228.72,P,0,-22228.72,0,-22228.72,-22228.72,0,0,0,0,0,-22228.72,0,-22228.72,-22228.72,-22228.72,0,5076048.85,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239627,1/28/2005,JHPA9,3,2443,CURRCONT       ,FORWARD,ID,OTC,4492857.55,0,0,0,,77457.45,0,77457.45,77457.45,0,,0,0,,77457.45,P,0,77457.45,0,77457.45,77457.45,0,0,0,0,0,77457.45,77457.45,0,77457.45,77457.45,0,4492857.55,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239624,1/28/2005,JHPA9,3,2449,CURRCONT       ,FORWARD,JP,OTC,1847957.772,0,0,0,,22432.67,0,22432.67,22432.67,0,,0,0,,22432.67,P,0,22432.67,0,22432.67,22432.67,0,0,0,0,0,22432.67,22432.67,0,22432.67,22432.67,0,1847957.77,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239625,1/28/2005,JHPA9,3,2457,CURRCONT       ,FORWARD,UA,OTC,1561746.191,0,0,0,,1916.41,0,1916.41,1916.41,0,,0,0,,1916.41,P,0,1916.41,0,1916.41,1916.41,0,0,0,0,0,1916.41,1916.41,0,1916.41,1916.41,0,1561746.19,,,,0,0,0,,GE,0,0,,0,-1,0,,
6240012,1/28/2005,JHPA9,3,2457,CURRCONT       ,FORWARD,UA,OTC,4255511.935,0,0,0,,-39713.95,0,-39713.95,0,-39713.95,,0,0,,-39713.95,P,0,-39713.95,0,-39713.95,-39713.95,0,0,0,0,0,-39713.95,0,-39713.95,-39713.95,-39713.95,0,4255511.93,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239630,1/28/2005,JHPA9,3,2463,CURRCONT       ,FORWARD,MK,OTC,1306178.75,0,0,0,,7089.12,0,7089.12,7089.12,0,,0,0,,7089.12,P,0,7089.12,0,7089.12,7089.12,0,0,0,0,0,7089.12,7089.12,0,7089.12,7089.12,0,1306178.75,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239620,1/28/2005,JHPA9,3,2464,CURRCONT       ,FORWARD,NL,OTC,5217289.2,0,0,0,,30285.97,0,30285.97,30285.97,0,,0,0,,30285.97,P,0,30285.97,0,30285.97,30285.97,0,0,0,0,0,30285.97,30285.97,0,30285.97,30285.97,0,5217289.2,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239621,1/28/2005,JHPA9,3,2464,CURRCONT       ,FORWARD,NL,OTC,1691529.482,0,0,0,,6206.74,0,6206.74,6206.74,0,,0,0,,6206.74,P,0,6206.74,0,6206.74,6206.74,0,0,0,0,0,6206.74,6206.74,0,6206.74,6206.74,0,1691529.48,,,,0,0,0,,GE,0,0,,0,-1,0,,
6239622,1/28/2005,JHPA9,3,2464,CURRCONT       ,FORWARD,NL,OTC,926016.0542,0,0,0,,10059.52,0,10059.52,10059.52,0,,0,0,,10059.52,P,0,10059.52,0,10059.52,10059.52,0,0,0,0,0,10059.52,10059.52,0,10059.52,10059.52,0,926016.05,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242166,1/28/2005,JHPA9,8,2363,CURRCONT       ,FORWARD,MY,OTC,-2730041.803,0,0,0,,0,43233.63,43233.63,43233.63,0,,0,0,,43233.63,N,0,43233.63,0,43233.63,0,43233.63,0,0,0,0,43233.63,43233.63,0,43233.63,0,43233.63,-2730041.8,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242553,1/28/2005,JHPA9,8,2363,CURRCONT       ,FORWARD,MY,OTC,-2720108.876,0,0,0,,0,-21109.99,-21109.99,0,-21109.99,,0,0,,-21109.99,N,0,-21109.99,0,-21109.99,0,-21109.99,0,0,0,0,-21109.99,0,-21109.99,-21109.99,0,-21109.99,-2720108.88,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242549,1/28/2005,JHPA9,8,2367,CURRCONT       ,FORWARD,CZ,OTC,-1304812.68,0,0,0,,0,-2243.17,-2243.17,0,-2243.17,,0,0,,-2243.17,N,0,-2243.17,0,-2243.17,0,-2243.17,0,0,0,0,-2243.17,0,-2243.17,-2243.17,0,-2243.17,-1304812.68,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242167,1/28/2005,JHPA9,8,2367,CURRCONT       ,FORWARD,CZ,OTC,-1306482.68,0,0,0,,0,49301.56,49301.56,49301.56,0,,0,0,,49301.56,N,0,49301.56,0,49301.56,0,49301.56,0,0,0,0,49301.56,49301.56,0,49301.56,0,49301.56,-1306482.68,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242550,1/28/2005,JHPA9,8,2375,CURRCONT       ,FORWARD,SG,OTC,-442338.3493,0,0,0,,0,-2738.35,-2738.35,0,-2738.35,,0,0,,-2738.35,N,0,-2738.35,0,-2738.35,0,-2738.35,0,0,0,0,-2738.35,0,-2738.35,-2738.35,0,-2738.35,-442338.35,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242551,1/28/2005,JHPA9,8,2375,CURRCONT       ,FORWARD,SG,OTC,-10852195.28,0,0,0,,0,-42683.7,-42683.7,0,-42683.7,,0,0,,-42683.7,N,0,-42683.7,0,-42683.7,0,-42683.7,0,0,0,0,-42683.7,0,-42683.7,-42683.7,0,-42683.7,-10852195.28,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242161,1/28/2005,JHPA9,8,2379,CURRCONT       ,FORWARD,AR,OTC,-6777850.498,0,0,0,,0,18112.44,18112.44,18112.44,0,,0,0,,18112.44,N,0,18112.44,0,18112.44,0,18112.44,0,0,0,0,18112.44,18112.44,0,18112.44,0,18112.44,-6777850.5,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242552,1/28/2005,JHPA9,8,2379,CURRCONT       ,FORWARD,AR,OTC,-1280137.729,0,0,0,,0,-115.38,-115.38,0,-115.38,,0,0,,-115.38,N,0,-115.38,0,-115.38,0,-115.38,0,0,0,0,-115.38,0,-115.38,-115.38,0,-115.38,-1280137.73,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242168,1/28/2005,JHPA9,8,2379,CURRCONT       ,FORWARD,AR,OTC,-1775280.292,0,0,0,,0,5271.19,5271.19,5271.19,0,,0,0,,5271.19,N,0,5271.19,0,5271.19,0,5271.19,0,0,0,0,5271.19,5271.19,0,5271.19,0,5271.19,-1775280.29,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242162,1/28/2005,JHPA9,8,2389,CURRCONT       ,FORWARD,ID,OTC,-4102533.06,0,0,0,,0,19730.16,19730.16,19730.16,0,,0,0,,19730.16,N,0,19730.16,0,19730.16,0,19730.16,0,0,0,0,19730.16,19730.16,0,19730.16,0,19730.16,-4102533.06,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242548,1/28/2005,JHPA9,8,2396,CURRCONT       ,FORWARD,NO,OTC,-1320934.181,0,0,0,,0,-22679.8,-22679.8,0,-22679.8,,0,0,,-22679.8,N,0,-22679.8,0,-22679.8,0,-22679.8,0,0,0,0,-22679.8,0,-22679.8,-22679.8,0,-22679.8,-1320934.18,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242163,1/28/2005,JHPA9,8,2396,CURRCONT       ,FORWARD,NO,OTC,-941885.8197,0,0,0,,0,9502.14,9502.14,9502.14,0,,0,0,,9502.14,N,0,9502.14,0,9502.14,0,9502.14,0,0,0,0,9502.14,9502.14,0,9502.14,0,9502.14,-941885.82,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242164,1/28/2005,JHPA9,8,2396,CURRCONT       ,FORWARD,NO,OTC,-956156.4598,0,0,0,,0,16583.74,16583.74,16583.74,0,,0,0,,16583.74,N,0,16583.74,0,16583.74,0,16583.74,0,0,0,0,16583.74,16583.74,0,16583.74,0,16583.74,-956156.46,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242165,1/28/2005,JHPA9,8,2403,CURRCONT       ,FORWARD,UA,OTC,-2451015.54,0,0,0,,0,23366.37,23366.37,23366.37,0,,0,0,,23366.37,N,0,23366.37,0,23366.37,0,23366.37,0,0,0,0,23366.37,23366.37,0,23366.37,0,23366.37,-2451015.54,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242545,1/28/2005,JHPA9,8,2409,CURRCONT       ,FORWARD,MK,OTC,-887601.7499,0,0,0,,0,-4077.85,-4077.85,0,-4077.85,,0,0,,-4077.85,N,0,-4077.85,0,-4077.85,0,-4077.85,0,0,0,0,-4077.85,0,-4077.85,-4077.85,0,-4077.85,-887601.75,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242546,1/28/2005,JHPA9,8,2409,CURRCONT       ,FORWARD,MK,OTC,-888399.4902,0,0,0,,0,-9828.43,-9828.43,0,-9828.43,,0,0,,-9828.43,N,0,-9828.43,0,-9828.43,0,-9828.43,0,0,0,0,-9828.43,0,-9828.43,-9828.43,0,-9828.43,-888399.49,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242547,1/28/2005,JHPA9,8,2410,CURRCONT       ,FORWARD,NL,OTC,-793726.1833,0,0,0,,0,-3822.51,-3822.51,0,-3822.51,,0,0,,-3822.51,N,0,-3822.51,0,-3822.51,0,-3822.51,0,0,0,0,-3822.51,0,-3822.51,-3822.51,0,-3822.51,-793726.18,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242159,1/28/2005,JHPA9,8,2417,CURRCONT       ,FORWARD,MY,OTC,2730046.077,0,0,0,,0,20841.02,20841.02,20841.02,0,,0,0,,20841.02,N,0,20841.02,0,20841.02,0,20841.02,0,0,0,0,20841.02,20841.02,0,20841.02,0,20841.02,2730046.08,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242160,1/28/2005,JHPA9,8,2421,CURRCONT       ,FORWARD,CZ,OTC,1306483.877,0,0,0,,0,2151.04,2151.04,2151.04,0,,0,0,,2151.04,N,0,2151.04,0,2151.04,0,2151.04,0,0,0,0,2151.04,2151.04,0,2151.04,0,2151.04,1306483.88,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242542,1/28/2005,JHPA9,8,2429,CURRCONT       ,FORWARD,SG,OTC,11294533.52,0,0,0,,0,-118240.62,-118240.62,0,-118240.62,,0,0,,-118240.62,N,0,-118240.62,0,-118240.62,0,-118240.62,0,0,0,0,-118240.62,0,-118240.62,-118240.62,0,-118240.62,11294533.52,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242543,1/28/2005,JHPA9,8,2433,CURRCONT       ,FORWARD,AR,OTC,8057987.991,0,0,0,,0,-45944.86,-45944.86,0,-45944.86,,0,0,,-45944.86,N,0,-45944.86,0,-45944.86,0,-45944.86,0,0,0,0,-45944.86,0,-45944.86,-45944.86,0,-45944.86,8057987.99,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242155,1/28/2005,JHPA9,8,2443,CURRCONT       ,FORWARD,ID,OTC,4102532.79,0,0,0,,0,39508.32,39508.32,39508.32,0,,0,0,,39508.32,N,0,39508.32,0,39508.32,0,39508.32,0,0,0,0,39508.32,39508.32,0,39508.32,0,39508.32,4102532.79,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242544,1/28/2005,JHPA9,8,2443,CURRCONT       ,FORWARD,ID,OTC,4103642.81,0,0,0,,0,-19922.09,-19922.09,0,-19922.09,,0,0,,-19922.09,N,0,-19922.09,0,-19922.09,0,-19922.09,0,0,0,0,-19922.09,0,-19922.09,-19922.09,0,-19922.09,4103642.81,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242156,1/28/2005,JHPA9,8,2450,CURRCONT       ,FORWARD,NO,OTC,1621589.97,0,0,0,,0,5033.56,5033.56,5033.56,0,,0,0,,5033.56,N,0,5033.56,0,5033.56,0,5033.56,0,0,0,0,5033.56,5033.56,0,5033.56,0,5033.56,1621589.97,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242540,1/28/2005,JHPA9,8,2450,CURRCONT       ,FORWARD,NO,OTC,1597386.12,0,0,0,,0,-18225.22,-18225.22,0,-18225.22,,0,0,,-18225.22,N,0,-18225.22,0,-18225.22,0,-18225.22,0,0,0,0,-18225.22,0,-18225.22,-18225.22,0,-18225.22,1597386.12,,,,0,0,0,,GE,0,0,,0,-1,0,,
6242157,1/28/2005,JHPA9,8,2457,CURRCONT       ,FORWARD,UA,OTC,595444.9018,0,0,0,,0,582.48,582.48,582.48,0,,0,0,,582.48,N,0,582.48,0,582.48,0,582.48,0,0,0,0,582.48,582.48,0,582.48,0,582.48,595444.9,,,,0,0,0,,GE,0,0,,0,-1,0,,
